CustomerID,Frequency,Monetary,Recency,Cluster,Segment
15023.0,23,12092.189999999991,3,0,Regular Customers
15024.0,16,4075.5099999999957,10,0,Regular Customers
15025.0,2,1013.0900000000007,33,0,Regular Customers
15026.0,5,1061.6099999999997,80,0,Regular Customers
15027.0,13,2974.040000000001,31,0,Regular Customers
15028.0,6,1157.7099999999998,8,0,Regular Customers
15029.0,2,362.15000000000003,618,1,At Risk Customers
15030.0,9,1964.66,72,0,Regular Customers
15031.0,16,2857.3700000000003,4,0,Regular Customers
15032.0,10,13285.650000000009,256,0,Regular Customers
15033.0,11,2571.020000000001,5,0,Regular Customers
15034.0,17,8282.449999999975,16,0,Regular Customers
15035.0,1,252.72999999999996,90,0,Regular Customers
15036.0,3,465.55,72,0,Regular Customers
15037.0,2,402.50999999999993,376,1,At Risk Customers
15038.0,10,1269.9600000000023,43,0,Regular Customers
15039.0,107,39742.99000000018,10,2,Loyal Customers
15040.0,1,7.49,542,1,At Risk Customers
15041.0,2,294.0199999999998,170,0,Regular Customers
15042.0,2,315.45,199,0,Regular Customers
15043.0,6,2873.7999999999997,31,0,Regular Customers
15044.0,47,15841.529999999995,19,0,Regular Customers
15045.0,3,633.66,152,0,Regular Customers
15046.0,28,7583.38,9,0,Regular Customers
15047.0,1,343.62,270,1,At Risk Customers
15048.0,5,479.26999999999975,65,0,Regular Customers
15049.0,1,121.17000000000002,274,1,At Risk Customers
15050.0,7,4138.870000000001,25,0,Regular Customers
15051.0,10,3920.160000000003,23,0,Regular Customers
15052.0,1,215.78,319,1,At Risk Customers
15053.0,3,697.79,5,0,Regular Customers
15054.0,2,302.09999999999997,12,0,Regular Customers
15055.0,3,560.0699999999998,475,1,At Risk Customers
15056.0,1,133.45,520,1,At Risk Customers
15057.0,6,3184.5600000000013,275,1,At Risk Customers
15058.0,17,3377.180000000001,25,0,Regular Customers
15059.0,27,3427.6199999999967,41,0,Regular Customers
15060.0,4,303.0899999999999,8,0,Regular Customers
15061.0,138,136391.48000000019,4,2,Loyal Customers
15062.0,8,2585.620000000001,71,0,Regular Customers
15063.0,1,370.79999999999995,213,0,Regular Customers
15064.0,4,1254.4100000000008,410,1,At Risk Customers
15065.0,7,3304.710000000001,38,0,Regular Customers
15066.0,2,760.5899999999999,32,0,Regular Customers
15067.0,6,3865.1300000000024,78,0,Regular Customers
15068.0,4,1176.8500000000001,46,0,Regular Customers
15069.0,1,1109.5300000000007,179,0,Regular Customers
15070.0,3,843.2500000000002,373,1,At Risk Customers
15071.0,4,1455.56,94,0,Regular Customers
15072.0,1,187.51999999999998,479,1,At Risk Customers
15073.0,9,2357.0399999999995,10,0,Regular Customers
15074.0,3,1566.33,105,0,Regular Customers
15075.0,1,773.0300000000002,78,0,Regular Customers
15076.0,5,1425.8399999999995,173,0,Regular Customers
15077.0,4,2423.8799999999997,456,1,At Risk Customers
15078.0,64,17576.519999999942,7,0,Regular Customers
15079.0,17,3686.7500000000027,213,0,Regular Customers
15080.0,2,546.2500000000001,428,1,At Risk Customers
15081.0,13,1948.270000000001,22,0,Regular Customers
15082.0,1,93.35,669,1,At Risk Customers
15083.0,1,88.19999999999999,257,1,At Risk Customers
15084.0,2,965.2,380,1,At Risk Customers
15085.0,1,347.53999999999996,730,1,At Risk Customers
15086.0,2,218.53000000000003,565,1,At Risk Customers
15087.0,1,306.94,282,1,At Risk Customers
15088.0,3,1140.27,21,0,Regular Customers
15089.0,6,2420.8400000000024,10,0,Regular Customers
15090.0,1,381.32000000000005,308,1,At Risk Customers
15091.0,6,1023.1099999999999,54,0,Regular Customers
15092.0,4,773.1599999999996,215,0,Regular Customers
15093.0,34,13657.880000000016,18,0,Regular Customers
15094.0,2,83.0,463,1,At Risk Customers
15095.0,11,3135.740000000002,104,0,Regular Customers
15096.0,1,219.39,43,0,Regular Customers
15097.0,5,587.0500000000002,4,0,Regular Customers
15098.0,5,649.5,182,0,Regular Customers
15099.0,1,410.48,84,0,Regular Customers
15100.0,14,2319.5,330,1,At Risk Customers
15101.0,11,1303.49,9,0,Regular Customers
15102.0,2,554.67,531,1,At Risk Customers
15103.0,2,703.3599999999998,31,0,Regular Customers
15104.0,3,1002.54,167,0,Regular Customers
15105.0,9,3094.910000000002,18,0,Regular Customers
15106.0,7,1407.7300000000002,18,0,Regular Customers
15107.0,12,856.2599999999998,311,1,At Risk Customers
15108.0,5,1291.75,142,0,Regular Customers
15109.0,4,961.9000000000004,241,0,Regular Customers
15110.0,9,1480.0000000000002,24,0,Regular Customers
15111.0,5,2730.870000000001,29,0,Regular Customers
15112.0,1,209.4,611,1,At Risk Customers
15113.0,4,3439.4100000000008,10,0,Regular Customers
15114.0,12,3400.1199999999985,30,0,Regular Customers
15115.0,3,528.1,18,0,Regular Customers
15116.0,4,1352.7500000000002,18,0,Regular Customers
15117.0,9,2484.3199999999997,15,0,Regular Customers
15118.0,1,244.8,134,0,Regular Customers
15119.0,1,266.4,246,0,Regular Customers
15120.0,2,343.8199999999999,130,0,Regular Customers
15121.0,2,457.71999999999997,50,0,Regular Customers
15122.0,16,4461.420000000001,85,0,Regular Customers
15123.0,5,4656.1700000000055,7,0,Regular Customers
15124.0,4,450.82000000000005,23,0,Regular Customers
15125.0,36,16124.33,25,0,Regular Customers
15126.0,2,449.48999999999995,537,1,At Risk Customers
15127.0,2,711.5000000000001,66,0,Regular Customers
15128.0,9,1732.2200000000005,60,0,Regular Customers
15129.0,23,6860.179999999995,50,0,Regular Customers
15130.0,1,330.11,170,0,Regular Customers
15131.0,1,80.28000000000002,395,1,At Risk Customers
15132.0,5,977.9300000000002,18,0,Regular Customers
15133.0,5,1806.9,128,0,Regular Customers
15134.0,10,1596.2900000000004,15,0,Regular Customers
15135.0,3,293.78000000000003,233,0,Regular Customers
15136.0,5,1282.4500000000005,3,0,Regular Customers
15137.0,5,747.55,521,1,At Risk Customers
15138.0,2,486.5899999999999,385,1,At Risk Customers
15139.0,2,178.96000000000006,240,0,Regular Customers
15140.0,9,3239.440000000001,52,0,Regular Customers
15141.0,9,1378.3099999999997,458,1,At Risk Customers
15142.0,7,2608.9699999999993,46,0,Regular Customers
15143.0,2,563.6299999999999,226,0,Regular Customers
15144.0,33,12006.509999999986,8,0,Regular Customers
15145.0,4,1194.7300000000005,4,0,Regular Customers
15146.0,3,1313.6600000000008,165,0,Regular Customers
15147.0,2,608.65,219,0,Regular Customers
15148.0,1,301.28999999999996,11,0,Regular Customers
15149.0,5,1554.6100000000004,134,0,Regular Customers
15150.0,14,8990.579999999987,17,0,Regular Customers
15151.0,2,2085.61,423,1,At Risk Customers
15152.0,18,5197.969999999999,10,0,Regular Customers
15153.0,1,329.25,31,0,Regular Customers
15154.0,4,1332.2600000000014,74,0,Regular Customers
15155.0,1,383.96999999999997,383,1,At Risk Customers
15156.0,3,961.4899999999999,1,0,Regular Customers
15157.0,7,2587.5399999999986,4,0,Regular Customers
15158.0,3,437.6600000000001,45,0,Regular Customers
15159.0,38,22049.400000000005,2,0,Regular Customers
15160.0,4,589.27,357,1,At Risk Customers
15161.0,1,119.92000000000003,388,1,At Risk Customers
15162.0,2,241.5,729,1,At Risk Customers
15163.0,2,304.4699999999999,18,0,Regular Customers
15164.0,10,2052.0200000000013,69,0,Regular Customers
15165.0,1,975.5000000000002,373,1,At Risk Customers
15166.0,1,167.15999999999997,468,1,At Risk Customers
15167.0,5,1659.6700000000023,321,1,At Risk Customers
15168.0,1,106.56,26,0,Regular Customers
15169.0,2,569.2200000000001,382,1,At Risk Customers
15170.0,1,81.15,407,1,At Risk Customers
15171.0,2,1034.5,325,1,At Risk Customers
15172.0,5,1624.0499999999997,9,0,Regular Customers
15173.0,8,1399.2600000000002,381,1,At Risk Customers
15174.0,2,481.4600000000001,323,1,At Risk Customers
15175.0,1,224.14000000000007,72,0,Regular Customers
15176.0,2,985.0900000000003,597,1,At Risk Customers
15177.0,1,948.9299999999998,426,1,At Risk Customers
15178.0,1,40.5,260,1,At Risk Customers
15179.0,17,7426.820000000005,18,0,Regular Customers
15180.0,3,904.4300000000002,367,1,At Risk Customers
15181.0,8,948.4500000000002,66,0,Regular Customers
15182.0,14,2942.752000000001,154,0,Regular Customers
15183.0,4,637.03,548,1,At Risk Customers
15184.0,4,689.9499999999998,29,0,Regular Customers
15185.0,1,310.62000000000006,70,0,Regular Customers
15186.0,5,1403.2000000000003,14,0,Regular Customers
15187.0,18,4670.080000000001,2,0,Regular Customers
15188.0,1,310.42999999999995,725,1,At Risk Customers
15189.0,58,17101.13,1,0,Regular Customers
15190.0,1,834.4399999999999,434,1,At Risk Customers
15191.0,3,588.05,463,1,At Risk Customers
15192.0,5,1981.39,120,0,Regular Customers
15193.0,1,499.32,61,0,Regular Customers
15194.0,39,12187.679999999977,3,0,Regular Customers
15195.0,1,3861.0,3,0,Regular Customers
15196.0,2,316.2499999999999,433,1,At Risk Customers
15197.0,10,1427.84,9,0,Regular Customers
15198.0,6,559.45,92,0,Regular Customers
15199.0,10,3122.4,59,0,Regular Customers
15200.0,1,549.0499999999998,495,1,At Risk Customers
15201.0,14,1525.9000000000003,79,0,Regular Customers
15203.0,15,4400.180000000003,26,0,Regular Customers
15204.0,1,316.58000000000004,357,1,At Risk Customers
15205.0,3,648.8299999999998,85,0,Regular Customers
15206.0,4,420.29999999999995,10,0,Regular Customers
15207.0,5,653.77,410,1,At Risk Customers
15208.0,7,968.0200000000001,1,0,Regular Customers
15209.0,1,178.97999999999996,730,1,At Risk Customers
15210.0,3,1176.1900000000003,225,0,Regular Customers
15211.0,2,1277.4799999999998,60,0,Regular Customers
15212.0,3,195.43000000000004,239,0,Regular Customers
15213.0,3,325.04999999999995,319,1,At Risk Customers
15214.0,8,1661.44,2,0,Regular Customers
15215.0,11,1496.4600000000005,45,0,Regular Customers
15216.0,2,486.09000000000003,88,0,Regular Customers
15217.0,1,426.2400000000001,563,1,At Risk Customers
15218.0,25,11455.999999999998,11,0,Regular Customers
15219.0,2,685.45,176,0,Regular Customers
15220.0,7,1758.9199999999994,52,0,Regular Customers
15221.0,7,1816.0999999999995,366,1,At Risk Customers
15222.0,17,3415.659999999999,319,1,At Risk Customers
15223.0,6,1117.1000000000001,226,0,Regular Customers
15224.0,8,837.26,358,1,At Risk Customers
15225.0,1,409.4000000000001,234,0,Regular Customers
15226.0,1,154.41,311,1,At Risk Customers
15227.0,9,2488.49,37,0,Regular Customers
15228.0,7,5570.52,66,0,Regular Customers
15229.0,1,160.5,586,1,At Risk Customers
15230.0,2,429.6,239,0,Regular Customers
15231.0,2,228.35999999999993,596,1,At Risk Customers
15232.0,2,612.0600000000001,113,0,Regular Customers
15233.0,1,59.400000000000006,401,1,At Risk Customers
15234.0,1,197.0,277,1,At Risk Customers
15235.0,16,2937.8100000000004,218,0,Regular Customers
15236.0,1,321.05,299,1,At Risk Customers
15237.0,4,1412.320000000001,2,0,Regular Customers
15238.0,5,1056.5399999999997,29,0,Regular Customers
15239.0,3,764.3399999999999,10,0,Regular Customers
15240.0,20,4315.0,45,0,Regular Customers
15241.0,12,3032.310000000001,67,0,Regular Customers
15242.0,1,302.04,422,1,At Risk Customers
15243.0,2,927.2800000000004,74,0,Regular Customers
15244.0,4,850.1800000000001,65,0,Regular Customers
15245.0,8,4610.84,134,0,Regular Customers
15246.0,3,780.4000000000001,238,0,Regular Customers
15247.0,4,967.1099999999999,122,0,Regular Customers
15248.0,4,1865.0299999999995,411,1,At Risk Customers
15249.0,21,9147.150000000007,32,0,Regular Customers
15250.0,1,60.0,641,1,At Risk Customers
15251.0,31,20095.600000000006,9,0,Regular Customers
15252.0,7,2053.0599999999995,36,0,Regular Customers
15253.0,12,2033.290000000001,16,0,Regular Customers
15254.0,4,1073.3999999999999,127,0,Regular Customers
15255.0,11,3670.7699999999986,67,0,Regular Customers
15256.0,2,170.39999999999998,149,0,Regular Customers
15257.0,3,600.8999999999999,281,1,At Risk Customers
15258.0,2,623.1600000000001,169,0,Regular Customers
15259.0,4,1182.38,513,1,At Risk Customers
15260.0,30,9098.379999999997,100,0,Regular Customers
15261.0,4,1508.0000000000007,135,0,Regular Customers
15262.0,3,418.82,324,1,At Risk Customers
15263.0,1,156.50999999999996,107,0,Regular Customers
15264.0,3,844.1999999999999,64,0,Regular Customers
15265.0,4,3345.6400000000026,151,0,Regular Customers
15266.0,6,841.7000000000002,338,1,At Risk Customers
15267.0,5,1717.36,22,0,Regular Customers
15268.0,4,941.2499999999999,479,1,At Risk Customers
15269.0,3,1225.36,24,0,Regular Customers
15270.0,31,7193.989999999993,16,0,Regular Customers
15271.0,26,4639.289999999996,7,0,Regular Customers
15272.0,6,2085.480000000002,57,0,Regular Customers
15273.0,1,228.96,600,1,At Risk Customers
15274.0,2,716.5700000000003,4,0,Regular Customers
15275.0,2,609.1899999999998,31,0,Regular Customers
15276.0,5,631.0299999999999,66,0,Regular Customers
15277.0,2,476.3400000000001,47,0,Regular Customers
15278.0,4,496.16,562,1,At Risk Customers
15279.0,7,1541.7400000000007,355,1,At Risk Customers
15280.0,3,406.2199999999999,172,0,Regular Customers
15281.0,22,8317.619999999992,59,0,Regular Customers
15282.0,1,348.59000000000003,570,1,At Risk Customers
15283.0,4,135.43,390,1,At Risk Customers
15284.0,1,24.75,500,1,At Risk Customers
15285.0,1,94.91999999999999,408,1,At Risk Customers
15286.0,1,240.55,50,0,Regular Customers
15287.0,6,854.5800000000003,22,0,Regular Customers
15288.0,10,3883.130000000001,43,0,Regular Customers
15289.0,7,1570.71,29,0,Regular Customers
15290.0,30,10355.579999999998,5,0,Regular Customers
15291.0,53,13451.239999999998,26,0,Regular Customers
15292.0,1,180.93999999999997,201,0,Regular Customers
15293.0,1,247.50000000000003,666,1,At Risk Customers
15294.0,2,222.3,400,1,At Risk Customers
15295.0,1,217.2399999999999,654,1,At Risk Customers
15296.0,20,10223.929999999991,44,0,Regular Customers
15297.0,4,635.04,10,0,Regular Customers
15298.0,29,8356.029999999999,2,0,Regular Customers
15299.0,15,7243.620000000001,67,0,Regular Customers
15300.0,1,496.4399999999999,64,0,Regular Customers
15301.0,19,7561.2099999999955,51,0,Regular Customers
15302.0,2,291.04999999999995,722,1,At Risk Customers
15303.0,4,1178.7800000000002,290,1,At Risk Customers
15304.0,11,905.4500000000002,61,0,Regular Customers
15305.0,1,93.6,555,1,At Risk Customers
15306.0,10,3480.98,64,0,Regular Customers
15307.0,1,205.3,96,0,Regular Customers
15308.0,2,302.27000000000004,271,1,At Risk Customers
15309.0,10,715.5300000000002,611,1,At Risk Customers
15310.0,1,1634.64,479,1,At Risk Customers
15311.0,270,113513.06999999954,1,2,Loyal Customers
15312.0,14,2916.4900000000002,75,0,Regular Customers
15313.0,1,52.0,110,0,Regular Customers
15314.0,4,800.65,199,0,Regular Customers
15315.0,3,551.54,64,0,Regular Customers
15316.0,1,165.0,327,1,At Risk Customers
15317.0,2,112.05,677,1,At Risk Customers
15318.0,1,312.62,4,0,Regular Customers
15319.0,1,204.5,284,1,At Risk Customers
15320.0,1,267.13,44,0,Regular Customers
15321.0,18,6560.649999999995,49,0,Regular Customers
15322.0,3,1314.1500000000005,64,0,Regular Customers
15323.0,4,320.89999999999986,533,1,At Risk Customers
15324.0,1,140.22000000000003,701,1,At Risk Customers
15325.0,9,1596.81,104,0,Regular Customers
15326.0,10,1529.8199999999995,334,1,At Risk Customers
15327.0,1,208.75000000000003,53,0,Regular Customers
15328.0,1,107.24000000000002,408,1,At Risk Customers
15329.0,20,2742.9800000000014,35,0,Regular Customers
15330.0,2,714.96,32,0,Regular Customers
15331.0,4,755.4099999999999,500,1,At Risk Customers
15332.0,6,6553.740000000002,366,1,At Risk Customers
15333.0,1,1028.56,208,0,Regular Customers
15334.0,3,351.6699999999999,157,0,Regular Customers
15335.0,1,173.97000000000003,54,0,Regular Customers
15336.0,1,240.5,402,1,At Risk Customers
15337.0,2,344.71999999999997,403,1,At Risk Customers
15338.0,1,283.4299999999999,677,1,At Risk Customers
15339.0,11,1634.090000000001,66,0,Regular Customers
15340.0,1,105.50000000000001,562,1,At Risk Customers
15341.0,3,2401.02,81,0,Regular Customers
15342.0,2,391.75999999999993,116,0,Regular Customers
15343.0,1,364.5,87,0,Regular Customers
15344.0,5,476.58000000000004,1,0,Regular Customers
15345.0,2,367.69000000000005,35,0,Regular Customers
15346.0,4,591.65,333,1,At Risk Customers
15347.0,6,1333.9000000000003,366,1,At Risk Customers
15348.0,1,158.03999999999996,72,0,Regular Customers
15349.0,2,473.80999999999983,158,0,Regular Customers
15350.0,2,663.2500000000001,373,1,At Risk Customers
15351.0,15,3615.1799999999994,12,0,Regular Customers
15352.0,1,114.94999999999999,549,1,At Risk Customers
15353.0,8,3154.0499999999993,255,0,Regular Customers
15355.0,2,277.05000000000007,29,0,Regular Customers
15356.0,13,3464.9499999999994,31,0,Regular Customers
15358.0,55,16837.350000000042,5,0,Regular Customers
15359.0,9,162.6,555,1,At Risk Customers
15360.0,1,427.92999999999995,40,0,Regular Customers
15361.0,4,689.07,362,1,At Risk Customers
15362.0,2,613.08,449,1,At Risk Customers
15363.0,3,996.1600000000002,241,0,Regular Customers
15364.0,2,913.1900000000004,96,0,Regular Customers
15365.0,15,3573.259999999999,26,0,Regular Customers
15366.0,7,2389.0799999999995,75,0,Regular Customers
15367.0,13,5005.7300000000005,57,0,Regular Customers
15368.0,2,722.74,21,0,Regular Customers
15369.0,13,1713.3900000000015,144,0,Regular Customers
15370.0,9,3713.5099999999993,41,0,Regular Customers
15371.0,1,59.400000000000006,662,1,At Risk Customers
15372.0,10,5954.419999999999,137,0,Regular Customers
15373.0,18,3218.59,8,0,Regular Customers
15374.0,2,307.32,129,0,Regular Customers
15375.0,1,60.959999999999994,690,1,At Risk Customers
15376.0,3,1233.3599999999997,40,0,Regular Customers
15377.0,5,1179.95,383,1,At Risk Customers
15378.0,2,246.5,463,1,At Risk Customers
15379.0,9,4806.440000000002,169,0,Regular Customers
15380.0,13,3422.200000000002,9,0,Regular Customers
15381.0,6,1887.62,214,0,Regular Customers
15382.0,20,13646.49999999997,15,0,Regular Customers
15384.0,5,2014.49,170,0,Regular Customers
15385.0,3,942.0800000000003,40,0,Regular Customers
15386.0,1,394.14000000000004,186,0,Regular Customers
15387.0,1,468.6499999999998,492,1,At Risk Customers
15388.0,1,140.54,270,1,At Risk Customers
15389.0,5,2733.8,172,0,Regular Customers
15390.0,2,1216.66,396,1,At Risk Customers
15391.0,2,282.92,571,1,At Risk Customers
15392.0,8,2891.819999999998,5,0,Regular Customers
15393.0,5,891.3400000000001,16,0,Regular Customers
15394.0,13,5251.400000000002,10,0,Regular Customers
15395.0,1,107.45000000000002,326,1,At Risk Customers
15396.0,2,796.3799999999999,113,0,Regular Customers
15397.0,1,94.0,290,1,At Risk Customers
15398.0,3,1339.6299999999999,16,0,Regular Customers
15399.0,3,815.7699999999999,1,0,Regular Customers
15400.0,9,1252.8000000000002,92,0,Regular Customers
15401.0,2,216.94999999999996,452,1,At Risk Customers
15402.0,7,1816.6400000000015,149,0,Regular Customers
15403.0,2,170.88000000000002,492,1,At Risk Customers
15404.0,1,257.06,376,1,At Risk Customers
15405.0,2,659.8399999999999,189,0,Regular Customers
15406.0,6,891.7699999999998,18,0,Regular Customers
15407.0,4,1056.44,34,0,Regular Customers
15408.0,1,267.17999999999995,264,1,At Risk Customers
15409.0,2,117.2,702,1,At Risk Customers
15410.0,10,4685.720000000004,84,0,Regular Customers
15411.0,5,1346.3800000000003,26,0,Regular Customers
15412.0,1,190.53000000000003,171,0,Regular Customers
15414.0,3,774.8999999999999,10,0,Regular Customers
15415.0,1,572.8099999999998,313,1,At Risk Customers
15416.0,9,4554.65,65,0,Regular Customers
15417.0,1,508.8000000000001,85,0,Regular Customers
15418.0,2,452.32,425,1,At Risk Customers
15419.0,1,135.86,25,0,Regular Customers
15420.0,6,742.9999999999999,434,1,At Risk Customers
15421.0,10,3805.3399999999992,59,0,Regular Customers
15422.0,8,1615.0200000000002,323,1,At Risk Customers
15423.0,4,219.14,38,0,Regular Customers
15424.0,3,597.7800000000001,254,0,Regular Customers
15425.0,4,1944.5699999999995,400,1,At Risk Customers
15426.0,11,2592.9500000000007,19,0,Regular Customers
15427.0,3,1483.1399999999999,33,0,Regular Customers
15428.0,4,762.7500000000002,15,0,Regular Customers
15429.0,3,364.89999999999975,27,0,Regular Customers
15430.0,3,903.7499999999999,468,1,At Risk Customers
15431.0,1,153.24,503,1,At Risk Customers
15432.0,4,301.26,23,0,Regular Customers
15433.0,3,417.86999999999983,79,0,Regular Customers
15434.0,13,2517.1099999999988,8,0,Regular Customers
15435.0,1,149.29000000000005,22,0,Regular Customers
15436.0,3,1122.5300000000007,12,0,Regular Customers
15437.0,2,393.4499999999998,262,1,At Risk Customers
15438.0,1,156.57999999999998,131,0,Regular Customers
15439.0,4,1269.0499999999997,405,1,At Risk Customers
15440.0,3,383.67999999999995,55,0,Regular Customers
15441.0,3,1254.2100000000003,396,1,At Risk Customers
15442.0,1,594.0,249,0,Regular Customers
15443.0,16,5116.139999999989,2,0,Regular Customers
15444.0,2,1418.2600000000016,9,0,Regular Customers
15445.0,2,284.5,264,1,At Risk Customers
15446.0,5,398.84999999999997,377,1,At Risk Customers
15447.0,6,484.93,331,1,At Risk Customers
15448.0,2,788.8099999999998,313,1,At Risk Customers
15449.0,5,971.2200000000001,26,0,Regular Customers
15450.0,1,429.84,30,0,Regular Customers
15451.0,2,233.20999999999998,434,1,At Risk Customers
15452.0,6,1799.1100000000004,30,0,Regular Customers
15453.0,7,1388.370000000001,2,0,Regular Customers
15454.0,2,307.68999999999994,362,1,At Risk Customers
15455.0,1,38.25,598,1,At Risk Customers
15456.0,10,2119.269999999999,283,1,At Risk Customers
15457.0,1,237.07000000000002,262,1,At Risk Customers
15458.0,2,370.43999999999994,25,0,Regular Customers
15459.0,2,202.83,417,1,At Risk Customers
15460.0,1,216.76,354,1,At Risk Customers
15461.0,3,391.29999999999995,461,1,At Risk Customers
15462.0,4,737.0499999999998,94,0,Regular Customers
15463.0,1,126.14,29,0,Regular Customers
15464.0,1,1048.8500000000006,338,1,At Risk Customers
15465.0,39,12226.150000000005,20,0,Regular Customers
15466.0,4,1571.0100000000002,85,0,Regular Customers
15467.0,4,511.88000000000005,9,0,Regular Customers
15468.0,7,1387.4799999999998,35,0,Regular Customers
15469.0,6,834.3999999999997,43,0,Regular Customers
15470.0,1,63.419999999999995,576,1,At Risk Customers
15471.0,3,1316.5599999999995,2,0,Regular Customers
15472.0,1,371.56,113,0,Regular Customers
15473.0,11,1740.0,14,0,Regular Customers
15474.0,1,163.10000000000002,596,1,At Risk Customers
15475.0,1,454.10999999999984,77,0,Regular Customers
15476.0,5,2180.2799999999997,380,1,At Risk Customers
15477.0,1,368.4,650,1,At Risk Customers
15478.0,3,2024.9799999999998,40,0,Regular Customers
15479.0,1,147.39999999999998,733,1,At Risk Customers
15480.0,7,3592.249999999999,116,0,Regular Customers
15481.0,1,1993.3400000000004,401,1,At Risk Customers
15482.0,24,8107.829999999999,16,0,Regular Customers
15483.0,10,862.2,161,0,Regular Customers
15484.0,7,4624.800000000003,1,0,Regular Customers
15485.0,8,5624.509999999998,30,0,Regular Customers
15486.0,1,102.0,527,1,At Risk Customers
15487.0,1,231.32000000000002,680,1,At Risk Customers
15488.0,5,431.92,93,0,Regular Customers
15489.0,12,2327.360000000002,23,0,Regular Customers
15490.0,2,188.09999999999997,430,1,At Risk Customers
15491.0,7,3090.8500000000017,95,0,Regular Customers
15492.0,2,659.4599999999999,28,0,Regular Customers
15493.0,11,4280.429999999986,33,0,Regular Customers
15494.0,6,3770.9500000000007,21,0,Regular Customers
15495.0,1,246.49999999999997,379,1,At Risk Customers
15496.0,1,146.14,631,1,At Risk Customers
15497.0,11,8643.45999999999,18,0,Regular Customers
15498.0,55,23860.809999999994,1,0,Regular Customers
15499.0,1,161.6,724,1,At Risk Customers
15500.0,4,1131.5600000000004,8,0,Regular Customers
15501.0,2,402.49999999999983,405,1,At Risk Customers
15502.0,27,8673.52999999999,16,0,Regular Customers
15503.0,2,267.1499999999999,363,1,At Risk Customers
15504.0,5,413.9,81,0,Regular Customers
15505.0,7,3497.140000000001,53,0,Regular Customers
15506.0,6,2040.0299999999984,23,0,Regular Customers
15507.0,1,492.35999999999996,172,0,Regular Customers
15508.0,6,1000.2700000000002,189,0,Regular Customers
15509.0,1,166.50999999999996,380,1,At Risk Customers
15510.0,1,250.0,331,1,At Risk Customers
15511.0,5,909.2300000000001,12,0,Regular Customers
15512.0,4,331.58000000000004,156,0,Regular Customers
15513.0,41,27264.450000000033,31,0,Regular Customers
15514.0,20,5422.280000000001,12,0,Regular Customers
15515.0,1,171.80999999999997,387,1,At Risk Customers
15516.0,3,62.43,45,0,Regular Customers
15517.0,1,267.03000000000003,233,0,Regular Customers
15518.0,23,4103.779999999993,64,0,Regular Customers
15519.0,2,344.60999999999996,383,1,At Risk Customers
15520.0,1,343.49999999999994,2,0,Regular Customers
15521.0,24,6674.439999999994,36,0,Regular Customers
15522.0,2,398.84,33,0,Regular Customers
15523.0,18,17220.040000000008,84,0,Regular Customers
15524.0,2,591.4,25,0,Regular Customers
15525.0,5,1280.8000000000013,2,0,Regular Customers
15526.0,2,148.44,33,0,Regular Customers
15527.0,31,5041.779999999997,19,0,Regular Customers
15528.0,1,229.32999999999993,254,1,At Risk Customers
15529.0,13,5084.49999999999,23,0,Regular Customers
15530.0,5,1813.7199999999996,22,0,Regular Customers
15531.0,2,2007.4399999999994,8,0,Regular Customers
15532.0,12,3708.0499999999947,25,0,Regular Customers
15533.0,5,746.9199999999996,19,0,Regular Customers
15534.0,1,162.25,726,1,At Risk Customers
15535.0,10,985.8200000000015,173,0,Regular Customers
15536.0,1,259.09000000000003,409,1,At Risk Customers
15537.0,1,110.92000000000003,163,0,Regular Customers
15538.0,11,3027.15,538,1,At Risk Customers
15539.0,1,538.46,7,0,Regular Customers
15540.0,2,460.68,11,0,Regular Customers
15541.0,1,85.13000000000002,114,0,Regular Customers
15542.0,4,895.9000000000009,512,1,At Risk Customers
15543.0,2,242.84000000000003,288,1,At Risk Customers
15544.0,26,8134.120000000011,9,0,Regular Customers
15545.0,2,428.04999999999967,54,0,Regular Customers
15546.0,3,539.5499999999998,607,1,At Risk Customers
15547.0,28,10140.889999999998,7,0,Regular Customers
15548.0,1,158.08999999999997,596,1,At Risk Customers
15549.0,9,2308.46,77,0,Regular Customers
15550.0,14,1995.5999999999992,4,0,Regular Customers
15551.0,9,1659.280000000001,37,0,Regular Customers
15552.0,2,252.51999999999995,217,0,Regular Customers
15553.0,1,437.22999999999985,60,0,Regular Customers
15554.0,1,217.2,278,1,At Risk Customers
15555.0,46,11744.080000000069,12,0,Regular Customers
15556.0,1,279.77,24,0,Regular Customers
15557.0,1,473.65,29,0,Regular Customers
15558.0,2,143.32999999999996,639,1,At Risk Customers
15559.0,1,1109.3999999999996,568,1,At Risk Customers
15560.0,2,153.51999999999998,398,1,At Risk Customers
15561.0,9,1856.5399999999997,12,0,Regular Customers
15562.0,3,673.3799999999999,352,1,At Risk Customers
15563.0,11,2781.2099999999964,9,0,Regular Customers
15564.0,2,70.74000000000001,463,1,At Risk Customers
15565.0,2,173.15999999999997,50,0,Regular Customers
15566.0,2,227.87,393,1,At Risk Customers
15567.0,1,186.01000000000002,19,0,Regular Customers
15568.0,3,758.2899999999998,3,0,Regular Customers
15569.0,10,3586.3500000000017,104,0,Regular Customers
15570.0,27,9246.989999999994,7,0,Regular Customers
15571.0,14,4051.6299999999965,12,0,Regular Customers
15572.0,10,4068.670000000002,5,0,Regular Customers
15573.0,5,1207.1800000000014,32,0,Regular Customers
15574.0,7,1476.7,178,0,Regular Customers
